,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
842,843,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27612.271073882264,57612.271073882264,"[[(4, 1), (3, 2), (5, 7)], [(7, 3), (6, 4), (1, 5), (4, 6), (2, 8), (3, 9)]]"
843,844,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27612.271073882293,57612.27107388229,"[[(4, 1), (3, 2), (5, 7)], [(7, 3), (2, 4), (1, 5), (4, 6), (6, 8), (3, 9)]]"
844,845,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37618.55858729771,57618.55858729771,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
845,846,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37618.55858729774,57618.55858729774,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
846,847,"['frag_06_c00001', 'frag_16_c00001']","[[7], []]",47618.994575443096,57618.994575443096,"[[(1, 5), (2, 6)], [(5, 1), (1, 2), (3, 3), (2, 4), (4, 7), (6, 8), (7, 9)]]"
847,848,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",37623.373897534824,57623.373897534824,"[[(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (6, 8)], [(1, 1), (3, 2), (2, 9)]]"
848,849,"['frag_16_c00001', 'frag_05_c00001']","[[], [8]]",47638.80613841329,57638.80613841329,"[[(5, 1), (7, 2), (1, 3), (2, 4), (4, 6), (6, 8), (3, 9)], [(1, 5), (2, 7)]]"
849,850,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27646.705007072713,57646.70500707271,"[[(4, 1), (1, 5), (5, 6)], [(1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
850,851,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47656.47711230136,57656.47711230136,"[[(4, 1), (7, 2), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8)], [(2, 7), (1, 9)]]"
851,852,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47656.47711230136,57656.47711230136,"[[(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)], [(2, 7), (1, 9)]]"
852,853,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27684.62053473768,57684.62053473768,"[[(4, 6), (1, 9)], [(5, 1), (1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)]]"
853,854,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27694.959440589882,57694.95944058988,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
854,855,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47702.52167804085,57702.52167804085,"[[(5, 1), (1, 2), (7, 3), (6, 4), (3, 5), (4, 7), (2, 8)], [(2, 6), (1, 9)]]"
855,856,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",47702.52167804088,57702.52167804088,"[[(5, 1), (1, 2), (7, 3), (2, 4), (3, 5), (4, 7), (6, 8)], [(2, 6), (1, 9)]]"
856,857,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27738.222147640627,57738.22214764063,"[[(5, 1), (3, 5), (1, 9)], [(1, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8)]]"
857,858,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27738.222147640627,57738.22214764063,"[[(4, 1), (3, 5), (1, 9)], [(1, 2), (3, 3), (2, 4), (4, 6), (5, 7), (6, 8)]]"
858,859,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",37745.117543597094,57745.117543597094,"[[(1, 3), (6, 4), (5, 6), (4, 7), (2, 8), (3, 9)], [(1, 1), (3, 2), (2, 5)]]"
859,860,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",37745.117543597065,57745.117543597065,"[[(1, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)], [(1, 1), (3, 2), (2, 5)]]"
860,861,"['frag_10_c00001', 'frag_16_c00001']","[[6], [7]]",37750.64835050775,57750.64835050775,"[[(4, 1), (1, 2), (2, 8)], [(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (7, 9)]]"
861,862,"['frag_10_c00001', 'frag_16_c00001']","[[6], [7]]",37750.64835050775,57750.64835050775,"[[(4, 1), (1, 2), (2, 8)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (7, 9)]]"
862,863,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27772.543689405895,57772.543689405895,"[[(4, 1), (1, 5), (5, 7)], [(7, 2), (1, 3), (2, 4), (4, 6), (6, 8), (3, 9)]]"
863,864,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27785.118384283356,57785.118384283356,"[[(1, 2), (3, 7)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8), (7, 9)]]"
864,865,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27785.118384283385,57785.118384283385,"[[(1, 2), (3, 7)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8), (7, 9)]]"
865,866,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37795.64991998175,57795.64991998175,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
866,867,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37795.64991998178,57795.64991998178,"[[(2, 2), (1, 7)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
867,868,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37799.63203504926,57799.63203504926,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (7, 9)]]"
868,869,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37799.63203504926,57799.63203504926,"[[(4, 1), (3, 2), (1, 5)], [(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (7, 9)]]"
869,870,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27811.80919683352,57811.80919683352,"[[(2, 1), (5, 2)], [(7, 3), (6, 4), (1, 5), (5, 6), (4, 7), (2, 8), (3, 9)]]"
870,871,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27811.80919683352,57811.80919683352,"[[(2, 1), (5, 2)], [(7, 3), (2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
871,872,"['frag_09_c00001', 'frag_16_c00001']","[[6], [6]]",37813.641097523825,57813.641097523825,"[[(1, 1), (2, 2), (3, 5)], [(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (3, 9)]]"
872,873,"['frag_09_c00001', 'frag_16_c00001']","[[6], [6]]",37813.641097523825,57813.641097523825,"[[(1, 1), (2, 2), (3, 5)], [(3, 3), (6, 4), (4, 6), (5, 7), (2, 8), (1, 9)]]"
873,874,"['frag_09_c00001', 'frag_16_c00001']","[[6], [6]]",37813.641097523796,57813.641097523796,"[[(1, 1), (2, 2), (3, 5)], [(1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (3, 9)]]"
874,875,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27827.95321545811,57827.95321545811,"[[(4, 1), (3, 2), (5, 7)], [(7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)]]"
875,876,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",27827.95321545811,57827.95321545811,"[[(4, 1), (3, 2), (5, 7)], [(7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
876,877,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37850.57870014515,57850.57870014515,"[[(1, 6), (2, 9)], [(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
877,878,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47851.560498675564,57851.560498675564,"[[(7, 2), (1, 3), (6, 4), (5, 7), (2, 8), (3, 9)], [(2, 1), (1, 5), (3, 6)]]"
878,879,"['frag_16_c00001', 'frag_05_c00001']","[[8], []]",47851.560498675535,57851.560498675535,"[[(7, 2), (1, 3), (2, 4), (5, 7), (6, 8), (3, 9)], [(2, 1), (1, 5), (3, 6)]]"
879,880,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27854.43081870678,57854.43081870678,"[[(2, 1), (1, 9)], [(1, 2), (3, 3), (6, 4), (7, 5), (5, 6), (4, 7), (2, 8)]]"
880,881,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27854.43081870678,57854.43081870678,"[[(2, 1), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8)]]"
881,882,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",27872.05077327392,57872.05077327392,"[[(4, 1), (1, 3)], [(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
882,883,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27879.700775165285,57879.700775165285,"[[(3, 2), (1, 3), (4, 6)], [(4, 1), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
883,884,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37892.24703942344,57892.24703942344,"[[(4, 1), (3, 2), (1, 9)], [(7, 3), (6, 4), (1, 5), (4, 6), (5, 7), (2, 8)]]"
884,885,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37892.24703942344,57892.24703942344,"[[(4, 1), (3, 2), (1, 9)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)]]"
885,886,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",37892.24703942373,57892.24703942373,"[[(4, 1), (3, 2), (1, 9)], [(7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
886,887,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",57894.139229135646,57894.139229135646,"[[(2, 5), (1, 6)], [(5, 1), (7, 2), (1, 3), (2, 4), (4, 7), (6, 8), (3, 9)]]"
887,888,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27903.4576144451,57903.4576144451,"[[(2, 1), (3, 6), (1, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8)]]"
888,889,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27903.4576144451,57903.4576144451,"[[(2, 1), (3, 6), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
889,890,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",37908.603057560016,57908.603057560016,"[[(2, 2), (1, 7)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
890,891,"['frag_10_c00001', 'frag_16_c00001']","[[6], [7]]",37927.739683191816,57927.739683191816,"[[(4, 1), (1, 2), (2, 8)], [(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (3, 9)]]"
891,892,"['frag_10_c00001', 'frag_16_c00001']","[[6], [7]]",37927.739683191816,57927.739683191816,"[[(4, 1), (1, 2), (2, 8)], [(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (3, 9)]]"
892,893,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27929.522191979282,57929.52219197928,"[[(4, 1), (5, 6), (1, 9)], [(1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)]]"
893,894,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27930.84201423792,57930.84201423792,"[[(4, 1), (3, 2), (2, 8)], [(7, 3), (6, 4), (1, 5), (4, 6), (5, 7), (3, 9)]]"
894,895,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",27930.84201423792,57930.84201423792,"[[(4, 1), (3, 2), (2, 8)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (3, 9)]]"
895,896,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27945.294097932725,57945.294097932725,"[[(3, 1), (2, 6), (1, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (5, 7), (2, 8)]]"
896,897,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27945.294097932725,57945.294097932725,"[[(3, 1), (2, 6), (1, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
897,898,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27946.306086336437,57946.30608633644,"[[(1, 5), (3, 6)], [(4, 1), (1, 2), (7, 3), (2, 4), (5, 7), (6, 8), (3, 9)]]"
898,899,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27958.810335444956,57958.810335444956,"[[(3, 7), (1, 9)], [(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)]]"
899,900,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27958.8103354451,57958.8103354451,"[[(3, 7), (1, 9)], [(4, 1), (7, 2), (1, 3), (6, 4), (3, 5), (5, 6), (2, 8)]]"
900,901,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27960.964493195846,57960.96449319585,"[[(2, 1), (5, 9)], [(7, 2), (1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (2, 8)]]"
901,902,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",27960.964493195846,57960.96449319585,"[[(2, 1), (5, 9)], [(7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
902,903,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27962.209716967423,57962.20971696742,"[[(1, 2), (3, 7)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 6), (6, 8), (3, 9)]]"
903,904,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",27962.209716967423,57962.20971696742,"[[(1, 2), (3, 7)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 6), (2, 8), (3, 9)]]"
904,905,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",27979.82569877943,57979.82569877943,"[[(4, 1), (3, 2), (1, 5)], [(7, 3), (2, 4), (4, 6), (5, 7), (6, 8), (1, 9)]]"
905,906,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",27988.22583098171,57988.22583098171,"[[(4, 1), (1, 5), (5, 7)], [(7, 2), (1, 3), (2, 4), (5, 6), (6, 8), (3, 9)]]"
906,907,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",57998.97892553435,57998.97892553435,"[[(2, 5), (1, 6)], [(4, 1), (1, 2), (3, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
907,908,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",28015.64987679798,58015.64987679798,"[[(5, 2), (3, 6)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)]]"
908,909,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",28015.64987679798,58015.64987679798,"[[(5, 2), (3, 6)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)]]"
909,910,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",28019.810133545776,58019.810133545776,"[[(2, 1), (1, 2), (3, 6)], [(7, 3), (6, 4), (1, 5), (4, 7), (2, 8), (3, 9)]]"
910,911,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",28019.810133545834,58019.810133545834,"[[(2, 1), (1, 2), (3, 6)], [(7, 3), (2, 4), (1, 5), (4, 7), (6, 8), (3, 9)]]"
911,912,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",38021.249286036385,58021.249286036385,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (3, 5), (5, 6), (4, 7), (6, 8), (7, 9)]]"
912,913,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",28047.420089012827,58047.42008901283,"[[(3, 2), (4, 6), (1, 9)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
913,914,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",28061.64661703343,58061.64661703343,"[[(3, 1), (1, 2), (2, 6)], [(7, 3), (2, 4), (1, 5), (5, 7), (6, 8), (3, 9)]]"
914,915,"['frag_12_c00001', 'frag_16_c00001']","[[7, 6], [8]]",28061.64661703343,58061.64661703343,"[[(3, 1), (1, 2), (2, 6)], [(7, 3), (6, 4), (1, 5), (5, 7), (2, 8), (3, 9)]]"
915,916,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",58063.85379113973,58063.85379113973,"[[(1, 6), (2, 9)], [(4, 1), (1, 2), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8)]]"
916,917,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",58063.85379113973,58063.85379113973,"[[(1, 6), (2, 9)], [(4, 1), (1, 2), (7, 3), (2, 4), (3, 5), (5, 7), (6, 8)]]"
917,918,"['frag_12_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28068.40469296809,58068.40469296809,"[[(2, 1), (5, 2), (3, 6)], [(1, 3), (6, 4), (3, 5), (5, 7), (2, 8), (7, 9)]]"
918,919,"['frag_12_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28068.40469296812,58068.40469296812,"[[(2, 1), (5, 2), (3, 6)], [(1, 3), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
919,920,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28075.162854545662,58075.16285454566,"[[(1, 2), (3, 7)], [(4, 1), (7, 3), (6, 4), (1, 5), (5, 6), (2, 8), (3, 9)]]"
920,921,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28075.162854545662,58075.16285454566,"[[(1, 2), (3, 7)], [(4, 1), (7, 3), (2, 4), (1, 5), (5, 6), (6, 8), (3, 9)]]"
921,922,"['frag_11_c00001', 'frag_16_c00001']","[[6, 8], [7]]",28091.11462976155,58091.11462976155,"[[(4, 1), (1, 5), (2, 8)], [(7, 2), (1, 3), (2, 4), (4, 6), (5, 7), (3, 9)]]"
922,923,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28101.331046692736,58101.331046692736,"[[(3, 1), (1, 5)], [(1, 2), (7, 3), (2, 4), (5, 6), (4, 7), (6, 8), (3, 9)]]"
923,924,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",38105.90741648426,58105.90741648426,"[[(4, 6), (1, 9)], [(5, 1), (1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)]]"
924,925,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",38105.90741648426,58105.90741648426,"[[(4, 6), (1, 9)], [(5, 1), (1, 2), (3, 3), (6, 4), (7, 5), (4, 7), (2, 8)]]"
925,926,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",28115.581013933523,58115.58101393352,"[[(1, 5), (4, 6)], [(5, 1), (1, 2), (3, 3), (2, 4), (4, 7), (6, 8), (7, 9)]]"
926,927,"['frag_16_c00001', 'frag_08_c00001']","[[7], [6]]",38116.92033707653,58116.92033707653,"[[(1, 3), (6, 4), (3, 5), (4, 6), (5, 7), (7, 9)], [(1, 1), (2, 2), (4, 8)]]"
927,928,"['frag_16_c00001', 'frag_08_c00001']","[[7], [6]]",38116.92033707659,58116.92033707659,"[[(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (7, 9)], [(1, 1), (2, 2), (4, 8)]]"
928,929,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",28123.175472878065,58123.175472878065,"[[(3, 2), (4, 6), (1, 9)], [(4, 1), (1, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
929,930,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",38132.509729227866,58132.509729227866,"[[(1, 6), (2, 9)], [(4, 1), (1, 2), (3, 3), (2, 4), (7, 5), (5, 7), (6, 8)]]"
930,931,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",38132.509729227866,58132.509729227866,"[[(1, 6), (2, 9)], [(4, 1), (1, 2), (3, 3), (6, 4), (7, 5), (5, 7), (2, 8)]]"
931,932,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",48159.68475503585,58159.68475503585,"[[(1, 2)], [(1, 1)], [(7, 3), (6, 4), (1, 5), (4, 6), (5, 7), (2, 8), (3, 9)]]"
932,933,"['frag_03_c00001', 'frag_01_c00001', 'frag_16_c00001']","[[7], [], []]",48159.68475503591,58159.68475503591,"[[(1, 2)], [(1, 1)], [(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
933,934,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",38165.90402161807,58165.90402161807,"[[(1, 3), (6, 4), (4, 6), (5, 7), (2, 8), (7, 9)], [(1, 1), (3, 2), (2, 5)]]"
934,935,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",38165.90402161807,58165.90402161807,"[[(1, 3), (2, 4), (4, 6), (5, 7), (6, 8), (7, 9)], [(1, 1), (3, 2), (2, 5)]]"
935,936,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",48178.59953914117,58178.59953914117,"[[(5, 1), (7, 2), (1, 3), (6, 4), (3, 5), (4, 6), (2, 8)], [(2, 7), (1, 9)]]"
936,937,"['frag_16_c00001', 'frag_06_c00001']","[[], [7]]",48178.59953914117,58178.59953914117,"[[(5, 1), (7, 2), (1, 3), (2, 4), (3, 5), (4, 6), (6, 8)], [(2, 7), (1, 9)]]"
937,938,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7], [6]]",28182.778559550003,58182.77855955,"[[(3, 1), (5, 2), (1, 9)], [(3, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)]]"
938,939,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7], [6]]",28182.77855955006,58182.77855955006,"[[(3, 1), (5, 2), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
939,940,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28186.58132717677,58186.58132717677,"[[(3, 2), (4, 6), (5, 7)], [(4, 1), (1, 3), (6, 4), (3, 5), (2, 8), (7, 9)]]"
940,941,"['frag_11_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28186.58132717677,58186.58132717677,"[[(3, 2), (4, 6), (5, 7)], [(4, 1), (1, 3), (2, 4), (3, 5), (6, 8), (7, 9)]]"
941,942,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",28192.741209482017,58192.74120948202,"[[(5, 2), (3, 6)], [(5, 1), (1, 3), (6, 4), (7, 5), (4, 7), (2, 8), (3, 9)]]"
942,943,"['frag_12_c00001', 'frag_16_c00001']","[[6, 8, 7], []]",28192.741209482017,58192.74120948202,"[[(5, 2), (3, 6)], [(5, 1), (1, 3), (2, 4), (7, 5), (4, 7), (6, 8), (3, 9)]]"
943,944,"['frag_09_c00001', 'frag_16_c00001']","[[6, 6], []]",38198.340618720365,58198.340618720365,"[[(1, 1), (2, 3)], [(1, 2), (2, 4), (7, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
944,945,"['frag_11_c00001', 'frag_16_c00001']","[[7, 8], [6]]",28234.850327549066,58234.850327549066,"[[(4, 1), (3, 2), (1, 3)], [(2, 4), (1, 5), (5, 6), (4, 7), (6, 8), (3, 9)]]"
945,946,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28238.286278918444,58238.286278918444,"[[(2, 1), (1, 3)], [(1, 2), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8), (7, 9)]]"
946,947,"['frag_10_c00001', 'frag_16_c00001']","[[7, 6], []]",38241.66296399184,58241.66296399184,"[[(4, 7), (1, 9)], [(4, 1), (7, 2), (1, 3), (2, 4), (3, 5), (5, 6), (6, 8)]]"
947,948,"['frag_12_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28245.49602565213,58245.49602565213,"[[(2, 1), (5, 2), (3, 6)], [(1, 3), (6, 4), (7, 5), (5, 7), (2, 8), (3, 9)]]"
948,949,"['frag_12_c00001', 'frag_16_c00001']","[[6, 7], [8]]",28245.49602565213,58245.49602565213,"[[(2, 1), (5, 2), (3, 6)], [(1, 3), (2, 4), (7, 5), (5, 7), (6, 8), (3, 9)]]"
949,950,"['frag_08_c00001', 'frag_16_c00001']","[[7], [6]]",38258.44946195287,58258.44946195287,"[[(1, 1), (3, 2), (2, 9)], [(7, 3), (2, 4), (3, 5), (4, 6), (5, 7), (6, 8)]]"
950,951,"['frag_16_c00001', 'frag_08_c00001']","[[6], [7]]",38258.44946195287,58258.44946195287,"[[(7, 3), (2, 4), (1, 5), (4, 6), (5, 7), (6, 8)], [(1, 1), (3, 2), (2, 9)]]"
951,952,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28289.441495958512,58289.44149595851,"[[(1, 2), (2, 6)], [(5, 1), (1, 3), (6, 4), (3, 5), (4, 7), (2, 8), (7, 9)]]"
952,953,"['frag_12_c00001', 'frag_16_c00001']","[[8, 7, 6], []]",28289.441495958512,58289.44149595851,"[[(1, 2), (2, 6)], [(5, 1), (1, 3), (2, 4), (3, 5), (4, 7), (6, 8), (7, 9)]]"
953,954,"['frag_11_c00001', 'frag_16_c00001']","[[7], [8, 6]]",28292.321746254456,58292.321746254456,"[[(4, 1), (3, 2), (5, 6), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
954,955,"['frag_16_c00001', 'frag_08_c00001']","[[7], [6]]",38294.01166976063,58294.01166976063,"[[(1, 3), (2, 4), (7, 5), (4, 6), (5, 7), (3, 9)], [(1, 1), (2, 2), (4, 8)]]"
955,956,"['frag_16_c00001', 'frag_08_c00001']","[[7], [6]]",38294.0116697606,58294.0116697606,"[[(1, 3), (6, 4), (7, 5), (4, 6), (5, 7), (3, 9)], [(1, 1), (2, 2), (4, 8)]]"
956,957,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6, 8], []]",28319.696099155757,58319.69609915576,"[[(4, 6), (1, 9)], [(5, 1), (1, 2), (7, 3), (2, 4), (3, 5), (4, 7), (6, 8)]]"
957,958,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",38320.65712458617,58320.65712458617,"[[(5, 1), (1, 2), (3, 3), (6, 4), (7, 5), (4, 7), (2, 8)], [(1, 6), (2, 9)]]"
958,959,"['frag_16_c00001', 'frag_08_c00001']","[[], [6, 7]]",38320.6571245862,58320.6571245862,"[[(5, 1), (1, 2), (3, 3), (2, 4), (7, 5), (4, 7), (6, 8)], [(1, 6), (2, 9)]]"
959,960,"['frag_11_c00001', 'frag_16_c00001']","[[7, 6], [8]]",28322.516113863356,58322.516113863356,"[[(4, 1), (1, 3), (5, 6)], [(1, 2), (2, 4), (3, 5), (5, 7), (6, 8), (7, 9)]]"
960,961,"['frag_10_c00001', 'frag_16_c00001']","[[7], [6]]",38354.564682397264,58354.564682397264,"[[(4, 1), (3, 2), (1, 3)], [(2, 4), (1, 5), (4, 6), (5, 7), (6, 8), (3, 9)]]"
