,SolN,Fragments,ObjValNoPen,ObjValWithPen
284,285,"['frag_02_c00001', 'frag_14_c00001']",447.45225770437173,4447.452257704372
285,286,"['frag_02_c00001', 'frag_14_c00001']",447.45225770437173,4447.452257704372
286,287,"['frag_03_c00001', 'frag_13_c00001']",474.6035950789974,4474.603595078997
287,288,"['frag_03_c00001', 'frag_13_c00001']",474.6035950789974,4474.603595078997
288,289,"['frag_03_c00001', 'frag_13_c00001']",474.6035950789992,4474.603595078999
289,290,"['frag_03_c00001', 'frag_13_c00001']",474.6035950789992,4474.603595078999
290,291,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510264,4478.508404051026
291,292,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510264,4478.508404051026
292,293,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510264,4478.508404051026
293,294,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510264,4478.508404051026
294,295,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510283,4478.508404051028
295,296,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.5084040510283,4478.508404051028
296,297,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.50840405103,4478.50840405103
297,298,"['frag_01_c00001', 'frag_02_c00001', 'frag_03_c00001']",1478.50840405103,4478.50840405103
