,SolN,Fragments,ObjValNoPen,ObjValWithPen
207,208,"['frag_06_c00001', 'frag_08_c00001', 'frag_10_c00001']",0.18017967900948406,2.180179679009484
208,209,"['frag_05_c00001', 'frag_07_c00001', 'frag_10_c00001']",0.18123887415555728,2.1812388741555573
209,210,"['frag_03_c00001', 'frag_05_c00001', 'frag_14_c00001']",0.18323187819998132,2.1832318781999813
210,211,"['frag_04_c00001', 'frag_07_c00001', 'frag_12_c00001']",0.18457739775075233,2.1845773977507523
211,212,"['frag_04_c00001', 'frag_07_c00001', 'frag_11_c00001']",0.1859277410275464,2.1859277410275464
212,213,"['frag_01_c00001', 'frag_07_c00001', 'frag_14_c00001']",0.18731727509023166,2.1873172750902317
213,214,"['frag_03_c00001', 'frag_04_c00001', 'frag_16_c00001']",0.18840672071588216,2.188406720715882
214,215,"['frag_03_c00001', 'frag_04_c00001', 'frag_15_c00001']",0.18986513860417098,2.189865138604171
215,216,"['frag_03_c00001', 'frag_06_c00001', 'frag_14_c00001']",0.1921260426805258,2.192126042680526
216,217,"['frag_03_c00001', 'frag_08_c00001', 'frag_12_c00001']",0.19455415831279943,2.1945541583127994
217,218,"['frag_04_c00001', 'frag_06_c00001', 'frag_14_c00001']",0.1965065275442246,2.1965065275442246
218,219,"['frag_03_c00001', 'frag_08_c00001', 'frag_11_c00001']",0.19666780263118255,2.1966678026311826
219,220,"['frag_03_c00001', 'frag_10_c00001', 'frag_12_c00001']",0.19839207888023758,2.1983920788802376
220,221,"['frag_01_c00001', 'frag_10_c00001', 'frag_13_c00001']",0.19991915445755382,2.199919154457554
221,222,"['frag_01_c00001', 'frag_08_c00001', 'frag_13_c00001']",0.2002017918217298,2.20020179182173
222,223,"['frag_05_c00001', 'frag_08_c00001', 'frag_10_c00001']",0.20078630649160978,2.20078630649161
223,224,"['frag_03_c00001', 'frag_10_c00001', 'frag_11_c00001']",0.20247077510584077,2.2024707751058408
224,225,"['frag_06_c00001', 'frag_07_c00001', 'frag_08_c00001']",0.20313369783609048,2.2031336978360905
225,226,"['frag_06_c00001', 'frag_07_c00001', 'frag_10_c00001']",0.20536469678038394,2.205364696780384
226,227,"['frag_04_c00001', 'frag_08_c00001', 'frag_12_c00001']",0.20742909110905572,2.2074290911090557
227,228,"['frag_04_c00001', 'frag_08_c00001', 'frag_11_c00001']",0.20795711902239056,2.2079571190223906
228,229,"['frag_05_c00001', 'frag_06_c00001', 'frag_12_c00001']",0.20868801358158606,2.208688013581586
229,230,"['frag_05_c00001', 'frag_06_c00001', 'frag_11_c00001']",0.2086944762487697,2.2086944762487697
230,231,"['frag_04_c00001', 'frag_10_c00001', 'frag_12_c00001']",0.20937062999932543,2.2093706299993254
231,232,"['frag_04_c00001', 'frag_10_c00001', 'frag_11_c00001']",0.21186370981988212,2.211863709819882
232,233,"['frag_06_c00001', 'frag_09_c00001', 'frag_10_c00001']",0.21200615485940943,2.2120061548594094
